year,bill_no,bill_sponsor,party,committee,witness_against,witness_against_org,law
2018,982,Paul Wieland,R,Insurance and Banking,Shannon Cooper,Missouri Insurance Coalition,yes
2018,982,Paul Wieland,R,Insurance and Banking,Shannon Cooper,Missouri Health Insurance Plans,yes
2018,879,Paul Wieland,R,Insurance and Banking,Jennifer Durham,National Association of Insurance & Financial Advisors,no
2018,879,Paul Wieland,R,Insurance and Banking,Shannon Cooper,America's Health Insurance Plans,no
2018,879,Paul Wieland,R,Insurance and Banking,Shannon Cooper,Missouri Insurance Coalition,no
2018,981,Paul Wieland,R,Insurance and Banking,none,none,yes
2018,1072,Paul Wieland,R,Insurance and Banking,Jorgen Schlemeier,Missouri College of Emergency Physicians,no
2018,1072,Paul Wieland,R,Insurance and Banking,Jeff Howell,Missouri State Medical Association,no
2018,1072,Paul Wieland,R,Insurance and Banking,David Jackson,Missouri Society of Anesthesiologists,no
2018,1074,Caleb Rowden,R,Insurance and Banking,Shannon Cooper,Missouri Insurance Coalition,no
2018,1074,Caleb Rowden,R,Insurance and Banking,Shannon Cooper,America's Health Insurance Plans,no
2018,959,Jeanie Riddle,R,Insurance and Banking,none,none,no
2018,718,Bill Eigel,R,Health and Pensions,none,none,yes
2018,699,Scott Sifton,D,Health and Pensions,none,none,no
2018,747,Ed Emery,R,Health and Pensions,Michael Morris,Association of Active and Retired Missouri State Employees,no
2018,628,Brian Munzlinger,R,Health and Pensions,none,none,no
2018,660,Jeanie Riddle,R,Health and Pensions,none,none,yes
2018,910,David Sater,R,Health and Pensions,Denny Huff,self,no
2018,951,Sandy Crawford,R,Health and Pensions,none,none,yes
2018,928,Bob Onder,R,Health and Pensions,David Smith,Anthem Blue Cross and Blue Shield,no
2018,928,Bob Onder,R,Health and Pensions,Jay Moore,Anthem Blue Cross and Blue Shield,no
2018,928,Bob Onder,R,Health and Pensions,Mary Jo Condon,St. Louis Area Business Health Coalition,no
2018,928,Bob Onder,R,Health and Pensions,Shannon Cooper,America's Health Insurance Plans,no
2018,928,Bob Onder,R,Health and Pensions,Shannon Cooper,Blue Cross and Blue Shield of Kansas City,no
2018,928,Bob Onder,R,Health and Pensions,Calvin Call,Missouri Insurance Coalition,no
2018,902,Jacob Hummel,D,Health and Pensions,none,none,no
2018,892,Gina Walsh,D,Health and Pensions,none,none,yes
2018,575,Wayne Wallingford,R,Health and Pensions,none,none,no
2018,856,S. Kiki Curls,D,Health and Pensions,none,none,no
2018,1045,Gary Romine,R,Health and Pensions,none,none,no
2018,1021,Bob Dixon,R,Health and Pensions,none,none,no
2018,779,S. Kiki Curls,D,Health and Pensions,none,none,no
2018,906,Mike Cunningham,R,Health and Pensions,Daniel Landon,Missouri Hospital Association,no
2019,211,Wayne Wallingford,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Bob Baker,Missouri Alliance for Animal Legislation,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Steven Carroll,Humane Society Legislative Fund of Missouri,
2019,115,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",Andy Briscoe,American Society for the Prevention of Cruelty to Animals,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Samantha Davis,Missouri Corn Growers Association,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Casey Wasser,Missouri Soybean Association,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Sarah Topp,Missouri Association for Career and Technical Education,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",BJ Tanksley,Missouri Farm Bureau,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Mike Deering,Missouri Cattlemen's Association,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Jerry Hobbs,Missouri Education Reform Council,
2019,218,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",John Bryan,Missouri Poultry Federation,
2019,84,Mike Cunningham,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,133,Mike Cunningham,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,107,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Christopher Cross,Service Dogs United,
2019,107,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",Virginia Dennison,Service Dogs United,
2019,286,Lincoln Hough,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,325,Sandy Crawford,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,356,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Mark Thompson,Adair County Commissioner,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jeff Jones,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Fred Williams,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",George Feaster,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Mary Haskins,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Ed Mitchell,Missouri Farmer's Union,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jeanne Heuser,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Dana Ripper,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Melinda Hemmelgarn,Food Sleuth LLC,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Lowell Schachtsiek,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",John Meinzenbach,"Sierra Club, Missouri Chapter",
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Edward Smith,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",William Marrs,MoALPHA,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Barbara Edwards,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Tim O'Connor M.D.,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Brian Smith,Missouri Rural Crisis,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Ted Hirschinger,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Dan Tevis,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Steven Carroll,Humane Society Legislative Fund of Missouri,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Shirley Kidwell,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Nancy Krutzsch,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Susan Williams,farmer,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Kelley Vollmar,Jefferson County Health Department,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Joe Hardy,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Susan Williams,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Dan Hemmelearn,self,
2019,391,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",Jeff Holzem,Capital City Fly Fishers,
2019,408,Karla May,D,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,473,Mike Bernskoetter,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,482,Denny Hoskins,R,"Agriculture, Food Production and Outdoor Resources",none,none,
2019,15,Wayne Wallingford,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,19,Doug Libla,R,"Transportation, Infrastructure and Public Safety",Sara Baker,ACLU of Missouri,
2019,19,Doug Libla,R,"Transportation, Infrastructure and Public Safety",Rev. Karla Frye,self,
2019,20,Doug Libla,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Bob Jackson,City of Springfield Utilities,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Ken Franklin,Bi-State Development Agency,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Mike Winter,Missouri Public Transit Association,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Sarah Topp,Citizens for Modern Transit,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Hugh Mills,KCATA,
2019,39,Bob Onder,R,"Transportation, Infrastructure and Public Safety",Jimmie Edwards,self,
2019,89,Doug Libla,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,102,Jeanie Riddle,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Raymond Pierce,Missouri Motorcycle Safety Program,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Eric Grainger,self,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Heidi Sutherland,Missouri State Medical Association,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Scott Wilson,Missouri Department of Transportation,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Maureen Cunningham,Brain Injury Association of Missouri,
2019,120,Eric Burlison,R,"Transportation, Infrastructure and Public Safety",Daniel Landon,Missouri Hospital Association,
2019,129,David Sater,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,147,David Sater,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,186,Dan Hegeman,R,"Transportation, Infrastructure and Public Safety",Tim Meadows,Missouri Kansas Nebraska Conference of Teamsters,
2019,186,Dan Hegeman,R,"Transportation, Infrastructure and Public Safety",Tim Meadows,Teamsters Joint Councils 13 and 56,
2019,186,Dan Hegeman,R,"Transportation, Infrastructure and Public Safety",Jerry Wood,Teamsters Union,
2019,200,Lincoln Hough,R,"Transportation, Infrastructure and Public Safety",none,none,
2019,201,Gary Romine,R,"Transportation, Infrastructure and Public Safety",Jewell Patek,Alliance of Automobile Manufacturers,
2019,201,Gary Romine,R,"Transportation, Infrastructure and Public Safety",Michael Berg,"Sierra Club, Missouri Chapter",
2019,7,Ed Emery,R,Government Reform,Steve Gorny,Missouri Association of Trial Attorneys,
2019,7,Ed Emery,R,Government Reform,Gregory Adams,self,
2019,7,Ed Emery,R,Government Reform,Eric Holland,self,
2019,7,Ed Emery,R,Government Reform,Jim Onder,self,
2019,49,Caleb Rowden,R,Government Reform,Steve Gorny,Missouri Association of Trial Attorneys,
2019,64,Eric Burlison,R,General Laws,Rosa Rojal,Ethical Society,
2019,64,Eric Burlison,R,General Laws,Sara John,St. Louis Interfaith Committee on Latin America,
2019,64,Eric Burlison,R,General Laws,Cathy Daniels,self,
2019,64,Eric Burlison,R,General Laws,Heather Taylor,Ethical Society of Police,
2019,64,Eric Burlison,R,General Laws,Daniel Mandell,self,
2019,64,Eric Burlison,R,General Laws,Rev. Rebecca Turner,United Church of Christ,
2019,64,Eric Burlison,R,General Laws,Janis Roddy,self,
2019,64,Eric Burlison,R,General Laws,Francine Glass,self,
2019,64,Eric Burlison,R,General Laws,Andrew Fitzgerald,Missouri Immigrant and Refugee Advocates,
2019,64,Eric Burlison,R,General Laws,Jack Stack,Mid-Missouri Fellowship of Reconciliation,
2019,64,Eric Burlison,R,General Laws,Robert Sagastume,self,
2019,122,Eric Burlison,R,General Laws,Richard Sheets,Missouri Municipal League,
2019,122,Eric Burlison,R,General Laws,Randy Scherr,Missouri Library Association,
2019,122,Eric Burlison,R,General Laws,Ewell Lawson,Missouri Association of Municipal Utilities,
2019,122,Eric Burlison,R,General Laws,Kyle McClone,City of Springfield Utilities,
2019,122,Eric Burlison,R,General Laws,Edward Smith,Missouri Coalition for the Environment,
2019,122,Eric Burlison,R,General Laws,Paul Wagner,Council of Private Higher Education,
2019,122,Eric Burlison,R,General Laws,Jeff Stack,Mid-Missouri Fellowship of Reconciliation,
2019,197,Bob Onder,R,General Laws,Noel Torpey,Boulevard Brewing Company,
2019,197,Bob Onder,R,General Laws,Sherry Wohlgemuth,Missouri Craft Brewers Guild,
2019,197,Bob Onder,R,General Laws,Tyson Hunt,Logboat Brewing Company,
2019,197,Bob Onder,R,General Laws,Tyson Hunt,Missouri Craft Brewers Guild,
2019,105,Jill Schupp,D,General Laws,Susan Klein,Missouri Right to Life,
2019,292,Bill Eigel,R,General Laws,Tamara Henderson,North Kansas City Schools,
2019,292,Bill Eigel,R,General Laws,Jan Mees,Missouri School Boards' Association,
2019,292,Bill Eigel,R,General Laws,Otto Fajen,Missouri National Education Association,
2019,292,Bill Eigel,R,General Laws,Scott Kimble,School Administrators Coalition,
2019,292,Bill Eigel,R,General Laws,Matt Michelson,Missouri State Teachers Association,
2019,69,Lincoln Hough,R,Government Reform,Richard Craighead,United Steelworkers,
2019,69,Lincoln Hough,R,Government Reform,William Tyler,self,
2019,69,Lincoln Hough,R,Government Reform,Bart Baumstark,O'Brien Law Firm,
2019,132,Ed Emery,R,Government Reform,Mark Maassen,Missouri Press Association,
2019,132,Ed Emery,R,Government Reform,Sara Baker,ACLU of Missouri,
2019,30,Dan Hegeman,R,Government Reform,Jenifer Plazcek,Missouri Association of Trial Attorneys,
2019,65,Bill White,R,Government Reform,Steve Gorny,Missouri Association of Trial Attorneys,
2019,100,Jeanie Riddle,R,Government Reform,Steve Gorny,Missouri Association of Trial Attorneys,
2019,72,Cindy O'Laughlin,R,Ways and Means,none,none,
2019,160,Andrew Koenig,R,Ways and Means,Jerry Miller,self,
2019,160,Andrew Koenig,R,Ways and Means,Katya Sussman,Missouri Association of School Psychologists,
2019,160,Andrew Koenig,R,Ways and Means,Ron Berry,American Federation of Teachers Missouri,
2019,160,Andrew Koenig,R,Ways and Means,Mike Wood,Missouri State Teachers Association,
2019,160,Andrew Koenig,R,Ways and Means,Otto Fajen,Missouri National Education Association,
2019,160,Andrew Koenig,R,Ways and Means,Timothy Green,Missouri Retired Teachers Association,
2019,160,Andrew Koenig,R,Ways and Means,Scott Kimble,School Administrators Coalition,
2019,46,Andrew Koenig,R,Ways and Means,Scott Kimble,School Administrators Coalition,
2019,46,Andrew Koenig,R,Ways and Means,Otto Fajen,Missouri National Education Association,
2019,46,Andrew Koenig,R,Ways and Means,Brian Colby,Missouri Budget Project,
2019,46,Andrew Koenig,R,Ways and Means,Jim Moody,Civic Council of Greater Kansas City,
2019,46,Andrew Koenig,R,Ways and Means,Jim Moody,Missouri Coalition for Community Behavioral Healthcare,
2019,50,Bill Eigel,R,Ways and Means,Scott Kimble,School Administrators Coalition,
2019,50,Bill Eigel,R,Ways and Means,Otto Fajen,Missouri National Education Association,
2019,50,Bill Eigel,R,Ways and Means,Richard Sheets,Missouri Municipal League,
2019,50,Bill Eigel,R,Ways and Means,Jim Moody,Civic Council of Greater Kansas City,
2019,50,Bill Eigel,R,Ways and Means,Jim Moody,Missouri Coalition for Community Behavioral Healthcare,
2019,108,Andrew Koenig,R,Ways and Means,Rich AuBuchon,Hunt Midwest,
2019,108,Andrew Koenig,R,Ways and Means,Cathleen Flournay,Economic Development Corporation of Kansas City,
2019,52,Bill Eigel,R,Ways and Means,Jim Moody,Civic Council of Greater Kansas City,
2019,52,Bill Eigel,R,Ways and Means,Jim Moody,Missouri Coalition for Community Behavioral Healthcare,
2019,52,Bill Eigel,R,Ways and Means,Chuck Pierce,Associated Industries of Missouri,
2019,52,Bill Eigel,R,Ways and Means,Brian Colby,Missouri Budget Project,
2019,85,Wayne Wallingford,R,Ways and Means,none,none,
2019,141,Andrew Koenig,R,Ways and Means,none,none,
2019,180,Wayne Wallingford,R,Veterans and Military Affairs,none,none,
2019,283,Denny Hoskins,R,Veterans and Military Affairs,none,none,
2019,4,David Sater,R,"Seniors, Families and Children",Katie Blount,"American Academy of Pediatricians, Missouri Chapter",
2019,4,David Sater,R,"Seniors, Families and Children",Sarah Swearer,Operation Food Search,
2019,4,David Sater,R,"Seniors, Families and Children",Jeanette Mott Oxford,Empower Missouri,
2019,4,David Sater,R,"Seniors, Families and Children",Jessica Hoey,Missouri Community Action Network,
2019,4,David Sater,R,"Seniors, Families and Children",Glenn Koenen,Empower Missouri,
2019,4,David Sater,R,"Seniors, Families and Children",Ellen Alper,"National Council of Jewish Women, St. Louis",
2019,4,David Sater,R,"Seniors, Families and Children",Shawn D'Abreu,Missouri Health Care for All,
2019,4,David Sater,R,"Seniors, Families and Children",Karen Englert,self,
2019,4,David Sater,R,"Seniors, Families and Children",Edward Smith,Missouri Coalition for the Environment,
2019,4,David Sater,R,"Seniors, Families and Children",Rita Lindhardt,Missouri Catholic Conference,
2019,4,David Sater,R,"Seniors, Families and Children",Julie Riddle,United Way of Greater Kansas City,
2019,4,David Sater,R,"Seniors, Families and Children",Colleen Coble,Missouri Coalition Against Domestic and Sexual Violence,
2019,4,David Sater,R,"Seniors, Families and Children",Tamara Kenny,Catholic Charities of St. Louis,
2019,4,David Sater,R,"Seniors, Families and Children",Natashia Pickens,Communications Workers of America Local 6355,
2019,4,David Sater,R,"Seniors, Families and Children",Natashia Pickens,Missouri State Workers Union,
2019,4,David Sater,R,"Seniors, Families and Children",Scott Swain,KC Healthy Kids,
2019,14,Wayne Wallingford,R,"Seniors, Families and Children",Carla Holste,self,
2019,14,Wayne Wallingford,R,"Seniors, Families and Children",Colleen Coble,Missouri Coalition Against Domestic and Sexual Violence,
2019,155,Tony Luetkemeyer,R,"Seniors, Families and Children",John D. Lilly,self,
2019,155,Tony Luetkemeyer,R,"Seniors, Families and Children",Bev Ehlen,Concerned Women for America,
2019,155,Tony Luetkemeyer,R,"Seniors, Families and Children",Ron Calzone,self,
2019,155,Tony Luetkemeyer,R,"Seniors, Families and Children",Mary Cremer,self,
2019,155,Tony Luetkemeyer,R,"Seniors, Families and Children",Ron Staggs,self,
2019,76,David Sater,R,"Seniors, Families and Children",Wayne Lee,self,
2019,76,David Sater,R,"Seniors, Families and Children",Emily Kalmer,American Cancer Society Action Network,
2019,76,David Sater,R,"Seniors, Families and Children",Kim Lackey,Paraquad,
2019,76,David Sater,R,"Seniors, Families and Children",Amanda Good,National Multiple Sclerosis Society,
2019,76,David Sater,R,"Seniors, Families and Children",Colleen Coble,Missouri Coalition Against Domestic and Sexual Violence,
2019,76,David Sater,R,"Seniors, Families and Children",Lucas Caldwell-McMillan,Legal Services of Eastern Missouri,
2019,76,David Sater,R,"Seniors, Families and Children",Sidney Watson,self,
2019,78,David Sater,R,"Seniors, Families and Children",none,none,
2019,83,Mike Cunningham,R,"Seniors, Families and Children",none,none,
2019,88,Doug Libla,R,"Seniors, Families and Children",none,none,
2019,101,Jeanie Riddle,R,"Seniors, Families and Children",none,none,
2019,106,Denny Hoskins,R,"Seniors, Families and Children",Sean Whiting,Planned Parenthood Advocates in Missouri,
2019,106,Denny Hoskins,R,"Seniors, Families and Children",Solina Sandoval,self,
2019,106,Denny Hoskins,R,"Seniors, Families and Children",Carley Zeal,self,
2019,106,Denny Hoskins,R,"Seniors, Families and Children",Colleen McNicholas,self,
2019,142,Bill Eigel,R,"Seniors, Families and Children",none,none,
2019,230,Sandy Crawford,R,"Seniors, Families and Children",Susan Flanigan,Missouri Department of Mental Health,
2019,48,Andrew Koenig,R,Insurance and Banking,Shannon Cooper,Blue Cross and Blue Shield of Kansas City,
2019,48,Andrew Koenig,R,Insurance and Banking,Shannon Cooper,Missouri Insurance Coalition,
2019,48,Andrew Koenig,R,Insurance and Banking,Emily Kalmer,American Cancer Society,
2019,48,Andrew Koenig,R,Insurance and Banking,Shawn D'Abreu,Missouri Health Care for All,
2019,54,Sandy Crawford,R,Insurance and Banking,none,none,
2019,103,Jill Schupp,D,Insurance and Banking,none,none,
2019,167,Sandy Crawford,R,Insurance and Banking,none,none,
2019,179,Mike Cunningham,R,Insurance and Banking,none,none,
2019,267,Paul Wieland,R,Insurance and Banking,none,none,
2019,252,Paul Wieland,R,Insurance and Banking,none,none,
2019,213,Dan Hegeman,R,"Rules, Joint Rules, Resolutions and Ethics",none,none,
2019,16,Gary Romine,R,Education,none,none,
2019,73,Cindy O'Laughlin,R,Education,Janet Tilley,Missouri School Boards' Association,
2019,73,Cindy O'Laughlin,R,Education,Jasmine Briedwell,Park Hill School District,
2019,73,Cindy O'Laughlin,R,Education,Erica Lempke,University of Missouri professor,
2019,73,Cindy O'Laughlin,R,Education,Matt Burns,self,
2019,73,Cindy O'Laughlin,R,Education,John Barrow,Parkway School District,
2019,73,Cindy O'Laughlin,R,Education,Otto Fajen,Missouri National Education Association,
2019,73,Cindy O'Laughlin,R,Education,Scott Kimble,School Administrators Coalition,
2019,73,Cindy O'Laughlin,R,Education,Mike Wood,Missouri State Teachers Association,
2019,168,Wayne Wallingford,R,Education,none,none,
2019,206,Lauren Arthur,D,Education,none,none,
2019,5,David Sater,R,Local Government and Elections,Michael Louis,Missouri AFL-CIO,
2019,5,David Sater,R,Local Government and Elections,John Cozad,First Rule Inc.,
2019,5,David Sater,R,Local Government and Elections,Sara Baker,ACLU of Missouri,
2019,5,David Sater,R,Local Government and Elections,Ron Berry,American Federation of Teachers Missouri,
2019,5,David Sater,R,Local Government and Elections,Clark Brown,Service Employees International Union State Council,
2019,5,David Sater,R,Local Government and Elections,Ron Calzone,self,
2019,5,David Sater,R,Local Government and Elections,John Madras,self,
2019,5,David Sater,R,Local Government and Elections,Sean Whiting,Planned Parenthood Advocates in Missouri,
2019,5,David Sater,R,Local Government and Elections,Shawn D'Abreu,Missouri Health Care for All,
2019,5,David Sater,R,Local Government and Elections,Edward Smith,Missouri Coalition for the Environment,
2019,196,Mike Bernskoetter,R,Local Government and Elections,none,none,
2019,34,Jeanie Riddle,R,Professional Registration,none,none,
2019,36,Jeanie Riddle,R,Professional Registration,none,none,
2019,164,Jill Schupp,D,Professional Registration,none,none,
2019,138,Jeanie Riddle,R,Professional Registration,none,none,
2019,204,Jeanie Riddle,R,Professional Registration,none,none,
2019,219,Denny Hoskins,R,Professional Registration,none,none,
2019,264,Sandy Crawford,R,Professional Registration,none,none,
2019,6,David Sater,R,Health and Pensions,none,none,
2019,17,Gary Romine,R,Health and Pensions,none,none,
2019,45,Denny Hoskins,R,Health and Pensions,Shannon Cooper,Americas Health Insurance Plans,
2019,45,Denny Hoskins,R,Health and Pensions,Shannon Cooper,Missouri Insurance Coalitions,
2019,82,Mike Cunningham,R,Health and Pensions,Daniel Landon,Missouri Hospital Association,
2019,165,Bill Eigel,R,Health and Pensions,Daniel Landon,Missouri Hospital Association,
2019,165,Bill Eigel,R,Health and Pensions,Nikki Strong,Missouri Health Care Association,
2019,165,Bill Eigel,R,Health and Pensions,Kathi Harness,NHS Management LLC,
2019,165,Bill Eigel,R,Health and Pensions,Kathi Harness,St. Luke's Health System,
2019,165,Bill Eigel,R,Health and Pensions,Brent Hemphill,Mosaic Life Care,
2019,165,Bill Eigel,R,Health and Pensions,Brent Hemphill,BJC Health Care,
2019,165,Bill Eigel,R,Health and Pensions,Jessica Petrie,CoxHealth,
2019,165,Bill Eigel,R,Health and Pensions,Randy Scherr,HCA,
2019,165,Bill Eigel,R,Health and Pensions,Trent Ford,Lutheran Senior Services,
2019,165,Bill Eigel,R,Health and Pensions,William Bates,LeadingAge Missouri,
2019,165,Bill Eigel,R,Health and Pensions,Ray McCarty,Associated Industries of Missouri,
2019,55,Sandy Crawford,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,66,Bill White,R,"Commerce, Consumer Protection, Energy and the Environment",Lacey Hirschvogel,Missouri Association of Municipal Utilities,
2019,66,Bill White,R,"Commerce, Consumer Protection, Energy and the Environment",Harry Hill,Missouri Rural Water Association,
2019,66,Bill White,R,"Commerce, Consumer Protection, Energy and the Environment",Richard Sheets,Missouri Municipal League,
2019,66,Bill White,R,"Commerce, Consumer Protection, Energy and the Environment",Fred Dreiling,Association of Water Districts,
2019,131,Ed Emery,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,126,Lincoln Hough,R,"Commerce, Consumer Protection, Energy and the Environment",Chris Bell,American Institute of Architects of Missouri,
2019,126,Lincoln Hough,R,"Commerce, Consumer Protection, Energy and the Environment",Bruce Wylie,American Council of Engineering Companies,
2019,126,Lincoln Hough,R,"Commerce, Consumer Protection, Energy and the Environment",Mark Rhoads,Missouri Society of Professional Engineers,
2019,134,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,202,Gary Romine,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,278,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,291,Wayne Wallingford,R,"Commerce, Consumer Protection, Energy and the Environment",none,none,
2019,1,S. Kiki Curls,D,Judiciary and Civil and Criminal Jurisprudence,none,none,
2019,9,Ed Emery,R,Judiciary and Civil and Criminal Jurisprudence,Thomas Bender,Board of Governors of the Missouri Bar,
2019,9,Ed Emery,R,Judiciary and Civil and Criminal Jurisprudence,Gary Witt,Judicial Conference,
2019,194,Denny Hoskins,R,Judiciary and Civil and Criminal Jurisprudence,none,none,
2019,224,Tony Luetkemeyer,R,Judiciary and Civil and Criminal Jurisprudence,Amy Gunn,Missouri Association of Trial Attorneys,
2019,28,Dan Hegeman,R,Economic Development,Sam Licklider,Missouri Realtors Association,
2019,28,Dan Hegeman,R,Economic Development,Jim Durham,Missouri Housing Authorities,
2019,28,Dan Hegeman,R,Economic Development,Jeanette Mott Oxford,Empower Missouri,
2019,56,Mike Cierpoit,R,Economic Development,none,none,
2019,57,Mike Cierpoit,R,Economic Development,none,none,
2019,97,Dan Hegeman,R,Economic Development,none,none,
2019,182,Dan Hegeman,R,Economic Development,none,none,
2019,184,Wayne Wallingford,R,Economic Development,none,none,
2019,222,Lincoln Hough,R,Economic Development,Scott Ward,Major League Baseball,
2019,222,Lincoln Hough,R,Economic Development,Scott Ward,National Basketball Association,
2019,222,Lincoln Hough,R,Economic Development,Scott Ward,Professional Golf Association,
2019,222,Lincoln Hough,R,Economic Development,Alixandra Cossette,Kansas City Royals,
2019,222,Lincoln Hough,R,Economic Development,John Bardgett,St. Louis Cardinals,
2019,43,Denny Hoskins,R,Progress and Development,Ned Beach,Mayor of Boonville,
2019,43,Denny Hoskins,R,Progress and Development,John Roach,City of LaGrange,
2019,43,Denny Hoskins,R,Progress and Development,Mike Moeller,City of Maryland Heights,
2019,43,Denny Hoskins,R,Progress and Development,Mike Moeller,Missouri Home Dock Cities Association,
2019,43,Denny Hoskins,R,Progress and Development,Mike Winter,Missouri Gaming Association,
2019,43,Denny Hoskins,R,Progress and Development,Sam Panettiere,City of Kansas City,
2019,43,Denny Hoskins,R,Progress and Development,Kathleen Rose,City of Riverside,
2019,43,Denny Hoskins,R,Progress and Development,Joe Bednar,Spencer Fane LLP,
2019,43,Denny Hoskins,R,Progress and Development,Eric Berlin,City of North Kansas City,
2019,152,Jason Holsman,D,Progress and Development,none,none,
2019,38,Bob Onder,R,Small Business and Industry,none,none,
2019,44,Denny Hoskins,R,Small Business and Industry,Mike Winters,Missouri Gaming Association,
2019,90,Doug Libla,R,Small Business and Industry,none,none,
2019,118,Mike Cierpoit,R,Small Business and Industry,Jeff Krieger,Krieger and Krieger,
2019,154,Tony Luetkemeyer,R,Small Business and Industry,Richard Craighead,United Steelworkers,
2019,154,Tony Luetkemeyer,R,Small Business and Industry,Richard Craighead,Missouri AFL-CIO,
2019,154,Tony Luetkemeyer,R,Small Business and Industry,David Klaritch,Missouri Association of Trial Attorneys,
